Date,Open,High,Low,Close,Adj Close,Volume
2018-03-13,160.089996,162.110001,158.809998,159.320007,136.200073,4185600
2018-03-14,160.169998,160.679993,157.740005,158.119995,135.174225,3631800
2018-03-15,158.710007,161.250000,158.520004,159.610001,136.447968,3870600
2018-03-16,160.059998,161.979996,159.639999,160.259995,137.003632,9262700
2018-03-19,159.710007,159.889999,156.449997,157.350006,134.515945,5482000
2018-03-20,157.520004,157.929993,155.289993,156.199997,133.532837,4336700
2018-03-21,156.570007,158.199997,155.919998,156.690002,133.951721,3482200
2018-03-22,155.000000,155.250000,152.000000,152.089996,130.019257,4746300
2018-03-23,152.250000,152.580002,148.539993,148.889999,127.283646,4440900
2018-03-26,151.210007,153.660004,150.279999,153.369995,131.113495,4103900
2018-03-27,153.949997,154.869995,151.160004,151.910004,129.865372,3883700
2018-03-28,152.070007,153.860001,151.889999,152.520004,130.386887,3664800
2018-03-29,153.070007,153.889999,151.080002,153.429993,131.164795,3420000
2018-04-02,153.339996,153.380005,148.429993,150.070007,128.292374,5150400
2018-04-03,150.800003,151.000000,148.300003,149.850006,128.104324,4135700
2018-04-04,147.889999,154.470001,147.449997,154.119995,131.754669,4805300
2018-04-05,154.440002,154.919998,153.339996,154.029999,131.677719,3185400
2018-04-06,153.460007,153.949997,149.539993,150.570007,128.719864,3672900
2018-04-09,151.800003,154.660004,151.740005,152.690002,130.532181,4413200
2018-04-10,155.029999,156.600006,154.750000,155.389999,132.840393,3806400
2018-04-11,154.369995,155.779999,153.880005,155.360001,132.814728,3306500
2018-04-12,156.750000,158.979996,156.669998,158.070007,135.131454,5639400
2018-04-13,158.669998,159.220001,155.910004,156.710007,133.968842,4057100
2018-04-16,157.990005,159.139999,157.669998,157.889999,134.977554,4186800
2018-04-17,158.820007,162.000000,158.509995,160.910004,137.559326,10207500
2018-04-18,152.139999,152.630005,148.259995,148.789993,127.198120,20381700
2018-04-19,149.190002,149.210007,146.619995,147.699997,126.266312,8086100
2018-04-20,147.899994,147.970001,144.509995,144.899994,123.872635,8265600
2018-04-23,145.029999,145.960007,144.330002,145.860001,124.693336,5315600
2018-04-24,146.509995,147.300003,144.529999,145.559998,124.436836,4916500
2018-04-25,145.789993,146.399994,144.110001,145.940002,124.761749,7326400
2018-04-26,146.600006,147.360001,146.199997,146.720001,125.428520,4265800
2018-04-27,146.839996,147.250000,145.660004,146.479996,125.223358,3205500
2018-04-30,146.860001,147.380005,144.960007,144.960007,123.923935,4415500
2018-05-01,144.649994,145.020004,143.470001,145.000000,123.958153,4433400
2018-05-02,144.460007,144.820007,142.070007,142.449997,121.778183,5194900
2018-05-03,142.130005,142.229996,139.899994,141.990005,121.384933,5018600
2018-05-04,141.100006,144.350006,140.279999,143.910004,123.026291,4402200
2018-05-07,144.000000,144.320007,142.639999,143.220001,122.436417,3657000
2018-05-08,143.000000,143.509995,142.059998,143.000000,122.248352,5369100
2018-05-09,141.899994,143.020004,141.279999,142.610001,123.268295,4196000
2018-05-10,143.149994,144.330002,143.009995,144.240005,124.677254,3726600
2018-05-11,144.110001,144.850006,143.580002,144.139999,124.590813,3073200
2018-05-14,144.470001,145.119995,144.139999,144.300003,124.729103,3216100
2018-05-15,143.500000,143.990005,142.919998,143.740005,124.245087,4089400
2018-05-16,143.699997,145.029999,143.270004,144.630005,125.014366,3168700
2018-05-17,144.500000,145.190002,143.770004,144.500000,124.902000,3147700
2018-05-18,144.470001,144.940002,143.990005,144.080002,124.538963,2682200
2018-05-21,144.949997,146.039993,144.679993,145.490005,125.757706,2894700
2018-05-22,145.520004,146.199997,145.000000,145.089996,125.411942,2284000
2018-05-23,144.350006,144.699997,143.479996,144.669998,125.048950,3459700
2018-05-24,144.389999,144.479996,142.949997,144.070007,124.530319,3398700
2018-05-25,143.899994,144.570007,143.460007,143.639999,124.158623,4914300
2018-05-29,142.529999,142.889999,140.210007,141.220001,122.066856,4537600
2018-05-30,141.899994,143.100006,141.820007,142.619995,123.276962,5118500
2018-05-31,142.809998,142.809998,141.050003,141.309998,122.144638,6830300
2018-06-01,142.429993,142.839996,141.619995,141.949997,122.697815,3857500
2018-06-04,142.300003,143.169998,142.179993,143.039993,123.640007,3035300
2018-06-05,143.050003,144.080002,143.039993,143.699997,124.210480,2836000
2018-06-06,144.339996,144.720001,143.539993,144.710007,125.083511,3220100
2018-06-07,145.000000,146.699997,144.929993,145.360001,125.645370,4316500
2018-06-08,145.000000,146.429993,144.369995,146.139999,126.319550,5210500
2018-06-11,146.619995,147.410004,146.139999,146.580002,126.699890,3260000
2018-06-12,147.100006,147.520004,146.619995,146.869995,126.950523,2640500
2018-06-13,146.789993,147.470001,146.199997,146.350006,126.501083,2968200
2018-06-14,146.649994,146.979996,145.089996,145.199997,125.507057,3326300
2018-06-15,144.899994,145.470001,143.699997,145.389999,125.671280,9116000
2018-06-18,144.179993,144.520004,143.139999,144.479996,124.884697,4286400
2018-06-19,143.119995,144.220001,142.949997,143.899994,124.383331,3487000
2018-06-20,144.220001,144.520004,142.410004,142.630005,123.285637,3329900
2018-06-21,142.589996,143.139999,140.830002,141.250000,122.092773,3887700
2018-06-22,141.639999,141.809998,140.779999,141.279999,122.118713,5611300
2018-06-25,140.399994,140.399994,138.279999,138.789993,119.966415,8937100
2018-06-26,139.360001,139.850006,138.330002,139.080002,120.217079,4139500
2018-06-27,139.110001,139.779999,137.449997,137.479996,118.834091,4101800
2018-06-28,138.100006,140.539993,137.949997,140.039993,121.046852,4523700
2018-06-29,140.320007,141.360001,139.610001,139.699997,120.752998,3710100
2018-07-02,138.279999,140.220001,138.199997,139.860001,120.891273,3405400
2018-07-03,140.649994,140.940002,139.369995,139.570007,120.640633,1963200
2018-07-05,140.479996,141.429993,139.929993,141.429993,122.248337,3744700
2018-07-06,141.529999,142.940002,141.169998,142.479996,123.155952,2849000
2018-07-09,142.589996,144.720001,142.470001,144.389999,124.806900,3904700
2018-07-10,144.509995,145.589996,144.259995,144.710007,125.083511,3777000
2018-07-11,144.000000,146.190002,144.000000,144.940002,125.282318,3526600
2018-07-12,145.850006,146.830002,145.740005,146.449997,126.587502,3119500
2018-07-13,146.449997,146.979996,145.800003,145.899994,126.112083,3062600
2018-07-16,145.669998,145.789993,144.210007,145.460007,125.731796,3468800
2018-07-17,144.750000,145.000000,143.339996,143.490005,124.028969,5096700
2018-07-18,143.509995,144.800003,142.740005,144.520004,124.919273,6935300
2018-07-19,147.850006,150.539993,147.250000,149.240005,128.999115,14655800
2018-07-20,148.580002,148.860001,146.259995,146.350006,126.501083,6414600
2018-07-23,146.350006,146.699997,145.009995,145.699997,125.939240,3897900
2018-07-24,146.699997,147.039993,145.919998,146.380005,126.526985,3891600
2018-07-25,146.009995,146.649994,145.500000,146.619995,126.734451,3630900
2018-07-26,147.429993,149.270004,146.630005,146.710007,126.812271,4778000
2018-07-27,146.889999,147.139999,144.660004,145.149994,125.463829,3749300
2018-07-30,144.800003,146.240005,144.690002,145.490005,125.757706,3608200
2018-07-31,145.740005,145.800003,144.160004,144.929993,125.273674,5474200
2018-08-01,144.759995,145.190002,143.339996,143.500000,124.037605,3388400
2018-08-02,142.860001,143.360001,142.330002,142.960007,123.570847,3841400
2018-08-03,143.240005,147.919998,143.000000,147.699997,127.667976,8053600
2018-08-06,146.949997,147.199997,145.570007,146.029999,126.224457,3913700
2018-08-07,146.649994,147.639999,146.350006,147.009995,127.071548,3508800
2018-08-08,147.330002,147.429993,146.240005,146.889999,126.967804,3581100
2018-08-09,145.529999,145.940002,144.729996,144.770004,126.487289,3093500
2018-08-10,144.500000,145.070007,143.880005,144.479996,126.233902,3003100
2018-08-13,144.149994,144.300003,142.529999,142.710007,124.687454,2858500
2018-08-14,143.000000,143.820007,142.929993,143.360001,125.255356,2860000
2018-08-15,142.550003,144.000000,142.000000,143.910004,125.735901,4241500
2018-08-16,144.369995,145.679993,144.369995,145.339996,126.985313,5250700
2018-08-17,144.789993,146.389999,144.690002,146.059998,127.614388,2678600
2018-08-20,146.369995,147.160004,146.149994,146.509995,128.007553,2499700
2018-08-21,147.000000,147.119995,145.889999,145.970001,127.535759,3106900
2018-08-22,146.009995,146.160004,145.190002,145.240005,126.897964,2389000
2018-08-23,145.039993,145.520004,144.750000,145.369995,127.011513,2220400
2018-08-24,145.460007,146.089996,144.869995,146.039993,127.596909,2776600
2018-08-27,146.940002,147.619995,146.520004,146.690002,128.164825,3491600
2018-08-28,146.949997,146.990005,146.190002,146.589996,128.077438,2455300
2018-08-29,146.869995,147.929993,146.600006,147.539993,128.907455,3153800
2018-08-30,147.029999,147.300003,145.250000,145.929993,127.500801,3340400
2018-08-31,145.720001,146.779999,145.539993,146.479996,127.981331,3488500
2018-09-04,145.979996,146.190002,144.809998,145.679993,127.282364,3326200
2018-09-05,145.190002,146.750000,145.050003,146.660004,128.138611,3126500
2018-09-06,146.880005,147.660004,145.539993,146.389999,127.902725,4248800
2018-09-07,145.940002,146.500000,145.119995,145.449997,127.081398,4693100
2018-09-10,146.600006,147.300003,145.559998,145.649994,127.256172,3618300
2018-09-11,146.000000,146.990005,145.250000,146.490005,127.990044,3374700
2018-09-12,146.369995,147.979996,146.029999,146.570007,128.059998,4506700
2018-09-13,147.350006,149.000000,147.119995,148.949997,130.139420,5346500
2018-09-14,148.850006,149.300003,147.779999,148.330002,129.597702,3452100
2018-09-17,148.440002,149.070007,147.770004,147.940002,129.256973,3551900
2018-09-18,147.759995,148.990005,147.470001,148.559998,129.798676,3629400
2018-09-19,148.630005,149.960007,148.229996,149.059998,130.235519,4246200
2018-09-20,149.580002,151.380005,149.440002,151.149994,132.061584,5952200
2018-09-21,151.479996,152.600006,150.740005,151.350006,132.236313,19947500
2018-09-24,151.100006,151.199997,149.460007,150.029999,131.083008,4265000
2018-09-25,149.910004,150.410004,148.360001,148.910004,130.104477,4397500
2018-09-26,152.399994,153.350006,151.339996,151.610001,132.463501,7401900
2018-09-27,152.009995,152.389999,151.160004,151.500000,132.367401,3477600
2018-09-28,151.160004,151.630005,150.789993,151.210007,132.114014,3305800
2018-10-01,151.710007,153.419998,151.710007,153.000000,133.677948,3757400
2018-10-02,152.990005,153.839996,152.500000,153.750000,134.333221,3029900
2018-10-03,154.000000,154.360001,152.800003,153.220001,133.870148,3315300
2018-10-04,151.690002,152.800003,150.360001,151.309998,132.201385,4237900
2018-10-05,150.899994,151.789993,147.869995,149.029999,130.209320,4602200
2018-10-08,148.500000,149.070007,147.179993,148.389999,129.650131,3239300
2018-10-09,148.080002,148.360001,146.929993,147.240005,128.645386,3642400
2018-10-10,147.500000,147.690002,142.500000,142.690002,124.669975,5547700
2018-10-11,142.619995,144.190002,138.779999,139.020004,121.463448,8710500
2018-10-12,141.119995,141.539993,139.080002,140.850006,123.062363,6563400
2018-10-15,140.380005,142.259995,140.139999,141.130005,123.306992,4965500
2018-10-16,142.929993,145.449997,141.580002,145.119995,126.793076,8695500
2018-10-17,135.889999,137.149994,133.419998,134.050003,117.121117,19464000
2018-10-18,132.729996,133.399994,130.039993,130.550003,114.063110,10011700
2018-10-19,130.649994,131.889999,127.959999,129.100006,112.796219,7791600
2018-10-22,129.580002,130.440002,128.399994,130.020004,113.600044,5719500
2018-10-23,129.020004,131.899994,128.410004,131.210007,114.639755,6463600
2018-10-24,131.169998,131.690002,127.000000,127.209999,111.144920,5710300
2018-10-25,127.250000,127.790001,125.139999,126.449997,110.480873,10304300
2018-10-26,125.209999,125.779999,123.709999,124.790001,109.030525,8767000
2018-10-29,119.339996,123.949997,118.300003,119.639999,104.530907,20450400
2018-10-30,120.480003,121.500000,115.150002,115.400002,100.826355,21458600
2018-10-31,116.489998,116.500000,114.089996,115.430000,100.852585,21645000
2018-11-01,115.500000,117.000000,115.110001,116.830002,102.075783,13626700
2018-11-02,117.510002,117.750000,114.540001,115.669998,101.062263,10592700
2018-11-05,116.099998,120.769997,116.000000,120.059998,104.897858,9144600
2018-11-06,120.699997,123.809998,120.309998,123.120003,107.571426,9597400
2018-11-07,123.790001,125.059998,122.330002,124.839996,109.074203,12382700
2018-11-08,122.660004,124.400002,122.629997,123.379997,109.171547,10396400
2018-11-09,123.610001,124.570000,121.959999,123.540001,109.313118,6961800
2018-11-12,123.500000,123.570000,120.650002,120.900002,106.977150,5379100
2018-11-13,121.190002,122.250000,119.900002,120.839996,106.924042,4084400
2018-11-14,121.110001,121.930000,119.769997,120.199997,106.357758,4762300
2018-11-15,119.660004,121.440002,119.510002,121.440002,107.454956,5207900
2018-11-16,120.889999,121.849998,120.540001,121.570000,107.569992,4076300
2018-11-19,121.629997,122.180000,119.769997,120.309998,106.455086,4131200
2018-11-20,118.489998,119.489998,116.699997,117.199997,103.703224,6233800
2018-11-21,117.610001,119.510002,117.389999,118.570000,104.915466,5335800
2018-11-23,118.089996,118.339996,116.910004,117.190002,103.694389,2334700
2018-11-26,118.370003,120.250000,118.059998,119.559998,105.791451,5011100
2018-11-27,118.379997,120.040001,118.370003,120.029999,106.207329,4903800
2018-11-28,121.010002,123.089996,120.220001,123.000000,108.835304,5104500
2018-11-29,122.440002,123.120003,121.400002,121.480003,107.490349,5200100
2018-11-30,121.660004,124.690002,121.480003,124.269997,109.959061,7251600
2018-12-03,125.669998,126.589996,124.360001,125.309998,110.879280,5846400
2018-12-04,124.489998,124.919998,121.330002,121.599998,107.596527,6000700
2018-12-06,119.720001,123.910004,119.300003,123.910004,109.640518,6938000
2018-12-07,123.900002,124.050003,118.870003,119.339996,105.596794,7019600
2018-12-10,119.739998,121.680000,118.519997,121.129997,107.180656,6549500
2018-12-11,123.250000,123.809998,120.000000,120.889999,106.968292,5043100
2018-12-12,122.510002,122.879997,121.000000,121.160004,107.207207,3560500
2018-12-13,121.260002,121.790001,120.169998,120.730003,106.826714,3993600
2018-12-14,119.500000,121.110001,119.440002,119.900002,106.092293,4554200
2018-12-17,119.070000,119.779999,115.070000,116.099998,102.729904,7374500
2018-12-18,116.900002,118.230003,116.019997,116.650002,103.216583,6290200
2018-12-19,117.150002,120.269997,115.970001,116.430000,103.021912,6979800
2018-12-20,115.699997,116.449997,111.699997,113.019997,100.004593,8454400
2018-12-21,112.500000,115.279999,110.440002,110.940002,98.164139,10386500
2018-12-24,109.900002,111.000000,107.500000,107.570000,95.182228,3821400
2018-12-26,108.000000,111.389999,105.940002,111.389999,98.562317,6645800
2018-12-27,109.989998,113.779999,109.470001,113.779999,100.677086,6045600
2018-12-28,114.220001,114.800003,112.500000,113.029999,100.013458,5117500
